,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
164,jonathan coulton,shop vac,0.603,0.835,4,0.0394,0.036,5.52e-06,0.183,0.629,4,"['antiviral pop', 'comic']"
165,john williams,the raider's march - indiana jones theme,0.426,0.159,10,0.0534,0.975,0.915,0.147,0.174,4,['soundtrack']
166,jackson 5,rockin robin,0.467,0.927,10,0.116,0.0996,0.00119,0.294,0.748,4,"['adult standards', 'motown']"
167,hozier,cherry wine,0.415,0.11,1,0.0388,0.951,0.00236,0.0962,0.234,4,"['irish singer-songwriter', 'pop']"
168,brand new,at the bottom,0.502,0.948,2,0.0634,0.107,6.9e-06,0.0725,0.212,4,"['emo', 'pop punk', 'screamo']"
169,grouplove,shark attack,0.449,0.635,1,0.0397,0.000264,4.65e-05,0.332,0.273,4,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
170,bela fleck,big country,0.279,0.528,4,0.0361,0.845,0.865,0.115,0.239,4,"['jam band', 'jazz fusion', 'progressive bluegrass', 'progressive jazz fusion']"
171,spongebob squarepants,campfire song song,0.56,0.537999999999999,2,0.255,0.644,0.0,0.159,0.807999999999999,1,"['cartoon', ""children's music""]"
172,bahamas,lost in the light,0.597,0.267,2,0.0309,0.792999999999999,0.0014,0.111,0.246,4,"['canadian indie', 'chamber pop', 'deep new americana', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']"
173,weird al yankovic,the night santa went crazy,0.589,0.654,3,0.0329,0.193,0.0,0.0811,0.383,4,"['antiviral pop', 'comedy rock', 'comic', 'parody']"
174,james lord pierpont,jingle bells,0.381,0.508,0,0.0665,0.785999999999999,0.144,0.0365,0.636,4,[]
175,offenbach,can can,0.429,0.535,3,0.0379,0.815,0.93,0.0759,0.926,4,"['classical', 'french opera', 'late romantic era', 'operetta']"
176,david bowie,space oddity,0.299,0.443,0,0.0346,0.0748,0.000138,0.177,0.434,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']"
177,syd matters,obstacles,0.394,0.415,3,0.0338,0.242,0.909,0.134,0.143,4,['folktronica']
178,panic at the disco,that green gentleman,0.536,0.795999999999999,10,0.0333,0.103,0.0,0.177,0.397,4,"['baroque pop', 'emo', 'modern rock']"
179,the killers,all these things that i've done,0.557,0.728,6,0.0405,0.00156,5.13e-06,0.118,0.216,4,"['modern rock', 'permanent wave', 'rock']"
180,neil sedaka,calendar girl,0.703,0.649,8,0.0312,0.397,0.0,0.209,0.862,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'merseybeat', 'rockabilly', 'soft rock']"
181,brand new,failure by design,0.434,0.862,3,0.0553,0.025,0.0,0.0593,0.789,4,"['emo', 'pop punk', 'screamo']"
182,orchestral manoeuvres in the dark,maid of orleans,0.522,0.744,8,0.0371,0.027,0.682,0.0599,0.333,3,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
183,teitur,sleeping with the lights on,0.566,0.553999999999999,4,0.0383,0.699,7.24e-05,0.168,0.616,3,"['danish pop', 'faroese pop']"
184,animal collective,brother sport,0.514,0.977,6,0.154,0.289,0.0105,0.0707,0.435,4,"['alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'noise rock', 'nu gaze']"
185,kelly clarkson,my life would suck without you,0.526,0.882,9,0.0509,0.0014,0.0,0.144,0.424,4,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']"
186,98 degrees,the hardest thing,0.718,0.503,10,0.0287,0.162,0.0,0.0683,0.595,4,"['boy band', 'dance pop']"
187,diana ross,if we hold on together,0.358,0.21,0,0.0266,0.565,8.49e-06,0.11,0.111,4,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
188,the beatles,twist and shout,0.482,0.849,2,0.0452,0.640999999999999,7.74e-06,0.0414,0.937,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
189,adam szabo and johan vilborg,two to one,0.535,0.81,4,0.0329,0.000231,0.000464,0.611,0.437,4,['progressive uplifting trance']
190,jimmy barnes,working class man,0.373,0.938,11,0.0997,0.0117,5.56e-05,0.155,0.391,4,"['australian pop', 'australian rock']"
191,new politics,harlem,0.603,0.952,6,0.0947,0.00189,0.000445,0.317,0.588,4,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp pop']"
192,prototyperaptor,mode 7,0.752,0.731,8,0.0379,9.71e-05,0.905,0.232,0.495,4,"['catstep', 'complextro', 'electro house', 'electro swing', 'gamecore']"
193,the shins,phantom limb,0.515,0.871,9,0.0367,0.000585,0.0,0.0877,0.498,4,"['albuquerque indie', 'alternative rock', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'rock', 'stomp and holler']"
194,biffy clyro,the captain,0.411,0.62,0,0.0511,0.0762,0.0,0.0906,0.782999999999999,3,"['modern rock', 'rock', 'scottish rock']"
195,deadmau5,brazil,0.528,0.715,1,0.0543,0.00762,0.824,0.0673,0.107,4,"['big room', 'canadian electronic', 'edm', 'electro house', 'progressive house']"
196,violens,all night low,0.293,0.97,8,0.0546,0.000213,0.67,0.0838,0.145,4,"['brooklyn indie', 'dreamgaze']"
197,nigoro,fearless challenger,0.436,0.667999999999999,5,0.0305,0.000428,0.364,0.118,0.763,4,[]
198,weird al yankovic,hardware store,0.707,0.867,8,0.0703,0.185,0.000338,0.329,0.684,4,"['antiviral pop', 'comedy rock', 'comic', 'parody']"
199,obadiah parker,hey ya,0.660999999999999,0.184,1,0.038,0.665,0.0,0.106,0.357,4,[]
200,billy joel,honesty,0.552,0.265,10,0.0332,0.415,0.0,0.107,0.212,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
201,wavves,that's on me,0.417,0.936,0,0.0606,0.000661,0.000983,0.741,0.33,4,"['dance-punk', 'garage rock', 'indie garage rock', 'indie punk', 'indie rock', 'indie surf', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze', 'san diego indie']"
202,rudimental,lay it all on me,0.669,0.747,6,0.0428,0.141,0.0,0.185,0.483,4,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky']"
203,offenbach,can can,0.429,0.535,3,0.0379,0.815,0.93,0.0759,0.926,4,"['classical', 'french opera', 'late romantic era', 'operetta']"
204,coldplay,a head full of dreams,0.638,0.924,7,0.0359,0.00205,0.000173,0.149,0.529,4,"['permanent wave', 'pop']"
205,coldplay,a head full of dreams,0.638,0.924,7,0.0359,0.00205,0.000173,0.149,0.529,4,"['permanent wave', 'pop']"
206,tally hall,haiku,0.712,0.547,7,0.0623,0.33,0.0,0.356,0.718,4,"['ann arbor indie', 'comic', 'indie pop', 'otacore']"
207,romain gauthier,kakkoii,0.564,0.708,0,0.079,0.00092,0.957,0.0709,0.557,4,[]
208,donna lewis,i love you always forever,0.744,0.453,5,0.0348,0.627,0.421,0.0898,0.122,4,['new wave pop']
209,years and years,worship,0.672999999999999,0.805,4,0.0395,0.0684,0.0,0.0855,0.6,4,"['dance pop', 'edm', 'gauze pop', 'pop', 'tropical house', 'uk pop']"
210,regina spektor,eet,0.665,0.446,1,0.0439,0.57,0.000669,0.0819999999999999,0.172,4,"['chamber pop', 'indie pop', 'lilith', 'piano rock', 'pop rock']"
211,regina spektor,eet,0.665,0.446,1,0.0439,0.57,0.000669,0.0819999999999999,0.172,4,"['chamber pop', 'indie pop', 'lilith', 'piano rock', 'pop rock']"
212,blind guardian,the lord of the rings,0.438,0.632,3,0.0318,0.299,0.00018,0.0981,0.204,4,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
213,gabriel rios,baby lone star,0.74,0.598,5,0.0817,0.272,0.112,0.06,0.456,4,['belgian pop']
214,yevgueni,welkenraedt,0.537,0.692,9,0.0354,0.00543,0.000241,0.113,0.799,4,"['belgian pop', 'belgian rock', 'classic belgian pop', 'flemish folk', 'kleinkunst']"
215,shinedown,45,0.446,0.657,7,0.0262,0.0022,0.0,0.189,0.215,3,"['alternative metal', 'nu metal', 'post-grunge']"
216,modest mouse,ocean breathes salty,0.645999999999999,0.964,7,0.0369,0.0407,3.65e-06,0.293,0.747,4,"['alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']"
217,bloc party,banquet,0.578,0.892,10,0.0441,0.000139,0.0111,0.215,0.892,4,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']"
218,saves the day,what went wrong,0.567,0.880999999999999,11,0.0497,0.00106,0.00186,0.275,0.785,3,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
219,covesthur,dayresponse,0.665999999999999,0.589,3,0.025,0.151,0.0413,0.114,0.408,4,[]
220,coldplay,viva la vida,0.485,0.619,5,0.0289,0.0941,3.31e-06,0.109,0.416,4,"['permanent wave', 'pop']"
221,fun,we are young,0.378,0.638,10,0.075,0.02,7.65999999999999e-05,0.0849,0.735,4,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']"
222,the beatles,a hard day's night,0.59,0.805,0,0.0371,0.136999999999999,0.0,0.0996,0.797,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
223,lindsey stirling,song of the caged bird,0.476,0.643,2,0.0345,0.0265,5.75e-06,0.109,0.488,4,['bow pop']
224,lindsey stirling,song of the caged bird,0.476,0.643,2,0.0345,0.0265,5.75e-06,0.109,0.488,4,['bow pop']
225,o-town,all or nothing,0.644,0.473,0,0.0282,0.205,0.0,0.183,0.252,4,"['boy band', 'dance pop', 'europop']"
226,warren zevon,please stay,0.565,0.207,0,0.0333,0.880999999999999,0.0833,0.112,0.135,4,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
227,they might be giants,taste the fame,0.677,0.625,0,0.0356,0.537,0.0,0.0976,0.711,3,"['comic', 'geek rock', 'permanent wave', 'zolo']"
228,they might be giants,taste the fame,0.677,0.625,0,0.0356,0.537,0.0,0.0976,0.711,3,"['comic', 'geek rock', 'permanent wave', 'zolo']"
229,buddy holly,everyday,0.747,0.219,3,0.0371,0.584,2.57e-05,0.107,0.498,4,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']"
230,elliott smith,miss misery,0.446,0.186,3,0.0389,0.899,0.433,0.102,0.355,3,"['alternative rock', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'singer-songwriter', 'slow core']"
231,bonnie tyler,total eclipse of the heart,0.435,0.657999999999999,8,0.0661,0.195,0.0,0.102,0.184,4,"['europop', 'new wave pop', 'soft rock']"
232,jan and dean,dead man's curve,0.459,0.703,6,0.041,0.677,0.000707,0.0815,0.904,4,"['brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly', 'sunshine pop', 'surf music']"
233,mark isham,sense of touch,0.189,0.212,5,0.034,0.797999999999999,0.862,0.0988,0.0364,4,"['classic soundtrack', 'scorecore', 'soundtrack']"
234,metallica,the day that never comes,0.334,0.986,4,0.0576,0.000114,0.0353,0.0805,0.48,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
235,we the kings,check yes juliet,0.352,0.912,7,0.0725,0.00197,0.0,0.193,0.351,4,"['emo', 'neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']"
236,peter bjorn and john,young folks,0.701,0.815,0,0.038,0.0172,0.000627,0.0969,0.67,4,"['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']"
237,pomplamoose,bust your knee caps,0.408,0.563,9,0.0375,0.0473,0.0,0.0781,0.557999999999999,3,['folk-pop']
238,billy joel,uptown girl,0.701,0.943,4,0.0456,0.0747,0.0,0.601,0.790999999999999,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
239,hyi,s s s s,0.542,0.634,2,0.479,0.752,0.0,0.106,0.15,4,[]
240,fall out boy,america's suitehearts,0.483,0.931,2,0.044,0.00826,0.0,0.107,0.645,4,"['emo', 'modern rock', 'pop punk']"
241,the temper trap,sweet disposition,0.531,0.821,2,0.0439,0.0701,0.171,0.124,0.34,4,"['alternative dance', 'australian indie', 'indie pop', 'indietronica', 'modern rock']"
242,the zombies,hung up on a dream,0.329,0.685,0,0.0293,0.268,0.327,0.0837,0.183,4,"['art rock', 'baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'psychedelic rock', 'rock', 'singer-songwriter']"
243,angelo badalamenti,laura palmer's theme,0.0618,0.0144,0,0.0451,0.845,0.643,0.104,0.0357,4,"['classic soundtrack', 'dark jazz', 'soundtrack']"
244,johann sebastian bach,jesus bleibet meine freude,0.181,0.157,6,0.0391,0.887,0.95,0.17,0.162,3,"['baroque', 'classical', 'early music', 'german baroque']"
245,elliott smith,the biggest lie,0.542999999999999,0.158,5,0.0357,0.515,6.64e-05,0.123,0.293,4,"['alternative rock', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'singer-songwriter', 'slow core']"
246,henry carey,god save the queen,0.188,0.12,7,0.0349,0.893,0.944,0.0998,0.467,4,[]
247,wolfgang amadeus mozart,der holle rache kocht in meinem herzen,0.548999999999999,0.108,5,0.135,0.971,0.0195,0.114,0.265,4,"['classical', 'classical era']"
248,loverboy,working for the weekend,0.515,0.765999999999999,7,0.0343,0.0249,0.00103,0.455,0.774,4,"['album rock', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
249,jason derulo,want to want me,0.775,0.68,0,0.0629,0.00906,0.0,0.109,0.655999999999999,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
250,serge gainsbourg,je t'aime - moi non plus,0.47,0.362,0,0.0303,0.389,0.000698,0.29,0.377,4,"['chanson', 'french rock']"
251,boys noize,and down,0.619,0.629,1,0.33,0.0473,0.227,0.314,0.262,4,"['alternative dance', 'dance-punk', 'electro house', 'filter house', 'german dance', 'german techno', 'new rave']"
252,sara bareilles,uncharted,0.456,0.728,1,0.0435,0.285,0.0,0.0343,0.724,4,"['acoustic pop', 'lilith', 'neo mellow', 'pop', 'pop rock']"
253,the national,afraid of everyone,0.527,0.778,9,0.0508,0.504,0.8,0.0997,0.24,4,"['chamber pop', 'indie rock', 'modern rock']"
254,the drifters,up on the roof,0.584,0.489,8,0.0277,0.755,0.0,0.133,0.777,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']"
255,the drifters,up on the roof,0.584,0.489,8,0.0277,0.755,0.0,0.133,0.777,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']"
256,fire when ready,we all need reminders,0.462,0.817,1,0.0588,0.000539,0.0,0.126,0.466,4,[]
257,eisley,lost at sea,0.472,0.456,7,0.0315,0.248,0.0,0.217,0.222,4,"['christian rock', 'dreamo', 'indie pop', 'piano rock']"
258,taeyeon,i,0.506,0.787999999999999,9,0.0324,0.0666,0.0,0.324,0.233,4,['k-pop']
259,justin bieber,love yourself,0.609,0.378,4,0.438,0.835,0.0,0.28,0.515,4,"['canadian pop', 'pop', 'post-teen pop']"
260,crowded house,don't dream it's over,0.501,0.682999999999999,0,0.0472,0.71,1.98e-06,0.18,0.734,4,"['australian rock', 'dance rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock']"
261,xi,freedom dive,0.414,0.949,11,0.115,5.6e-06,0.868,0.366,0.0668,4,['rhythm game']
262,debbie gibson,out of the blue,0.655,0.649,10,0.0295,0.0188,3.13e-06,0.186,0.75,4,"['new wave pop', 'soft rock']"
263,weezer,i want you to,0.695,0.873,11,0.0392,0.00163,0.000198,0.154,0.799,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
264,debbie gibson,out of the blue,0.655,0.649,10,0.0295,0.0188,3.13e-06,0.186,0.75,4,"['new wave pop', 'soft rock']"
265,the lumineers,ho hey,0.685,0.466,0,0.0304,0.794,2.06e-06,0.0915,0.353,4,"['folk-pop', 'stomp and holler']"
266,the lumineers,ho hey,0.685,0.466,0,0.0304,0.794,2.06e-06,0.0915,0.353,4,"['folk-pop', 'stomp and holler']"
267,outkast,roses,0.750999999999999,0.708,0,0.0545,0.0481,1.83e-05,0.107,0.509,4,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
268,outkast,roses,0.750999999999999,0.708,0,0.0545,0.0481,1.83e-05,0.107,0.509,4,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
269,blondie,heart of glass,0.694,0.577,4,0.0308,0.015,0.00836,0.0853,0.845,4,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']"
270,calvin harris,bounce feat kelis,0.779,0.963,2,0.0399,0.0334,0.493,0.664,0.759,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
271,tism,everyone else has had more sex than me,0.58,0.855,5,0.0552,0.066,6.4e-06,0.289,0.704,4,"['australian alternative rock', 'australian rock']"
272,john lennon,jealous guy,0.489,0.389,4,0.0284,0.877,0.32,0.105,0.254,4,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']"
273,360,run alone,0.667999999999999,0.522,9,0.0807,0.0128,0.0,0.124,0.544,4,"['australian hip hop', 'australian pop', 'australian underground hip hop']"
274,nie er,march of the volunteers,0.577,0.612,2,0.0615,0.897,0.959,0.0477,0.387,4,[]
275,yevgueni,welkenraedt,0.537,0.692,9,0.0354,0.00543,0.000241,0.113,0.799,4,"['belgian pop', 'belgian rock', 'classic belgian pop', 'flemish folk', 'kleinkunst']"
276,black milk,dirt bells,0.472,0.665999999999999,5,0.138,0.149,0.00126,0.17,0.653,4,"['alternative hip hop', 'boom bap', 'detroit hip hop', 'hip hop', 'underground hip hop']"
277,walk the moon,shut up and dance,0.578,0.866,1,0.0619,0.00701,0.0,0.257,0.619,4,"['indie pop', 'indie poptimism', 'modern rock', 'pop rock', 'rock']"
278,brand new,failure by design,0.434,0.862,3,0.0553,0.025,0.0,0.0593,0.789,4,"['emo', 'pop punk', 'screamo']"
279,soko,we might be dead by tomorrow,0.386,0.151,7,0.0388,0.966,0.000897,0.119,0.0825,4,[]
280,fifth harmony,worth it,0.884,0.765,8,0.0882,0.063,7.04e-06,0.118,0.594,4,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'viral pop']"
281,mgmt,siberian breaks,0.305,0.77,2,0.0276,0.062,0.203,0.0976,0.374,4,"['alternative dance', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']"
282,weezer,buddy holly,0.556,0.92,8,0.0367,0.00271,0.00021,0.117,0.770999999999999,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
283,imagine dragons,tiptoe,0.527,0.82,6,0.0325,0.00157,1.88e-05,0.0882,0.25,4,"['modern rock', 'rock']"
284,brand new,failure by design,0.434,0.862,3,0.0553,0.025,0.0,0.0593,0.789,4,"['emo', 'pop punk', 'screamo']"
285,the lumineers,ho hey,0.685,0.466,0,0.0304,0.794,2.06e-06,0.0915,0.353,4,"['folk-pop', 'stomp and holler']"
286,the lumineers,ho hey,0.685,0.466,0,0.0304,0.794,2.06e-06,0.0915,0.353,4,"['folk-pop', 'stomp and holler']"
287,say anything,shiksa,0.343,0.893,11,0.0461,0.00298,0.0,0.346,0.664,4,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
288,kansas,dust in the wind,0.475,0.322,7,0.0283,0.367,0.00056,0.11,0.387,4,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
289,olly murs feat flo rida,troublemaker,0.760999999999999,0.856,0,0.0731,0.02,0.0,0.149,0.967,4,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']"
290,lily allen,fuck you,0.775,0.904,1,0.0437,0.0271,0.000303,0.06,0.84,4,"['dance pop', 'europop', 'pop', 'pop rock']"
291,disney,reflection,0.455,0.0191,9,0.085,0.995,0.957,0.0623,0.22,4,"['calming instrumental', 'piano cover']"
292,the beatles,if i fell,0.665,0.31,2,0.0278,0.68,0.0,0.0877,0.568,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
293,carmen twillie,circle of life,0.402,0.391,10,0.0406,0.0634,0.0,0.296,0.568,4,"['disney', 'movie tunes']"
